city,timestamp,temperature,season
New York,2010-03-10,11.36972627382159,spring
New York,2010-03-11,5.901455574747582,spring
New York,2010-03-12,7.612607134089321,spring
New York,2010-03-13,3.8291658676340674,spring
New York,2010-03-14,14.719957448597693,spring
New York,2010-03-15,12.59920465467351,spring
New York,2010-03-16,10.576196598248334,spring
New York,2010-03-17,11.39588526722086,spring
New York,2010-03-18,13.414560748101255,spring
New York,2010-03-19,5.808737376696161,spring
New York,2010-03-20,8.946413504437134,spring
New York,2010-03-21,7.133613202543959,spring
New York,2010-03-22,11.9831781508719,spring
New York,2010-03-23,9.637977905739573,spring
New York,2010-03-24,12.995917752961136,spring
New York,2010-03-25,6.890543130140845,spring
New York,2010-03-26,6.445030912646786,spring
New York,2010-03-27,4.21287732244397,spring
New York,2010-03-28,4.084702413294027,spring
New York,2010-03-29,1.7183454340375128,spring
New York,2010-03-30,4.103179598911938,spring
New York,2010-03-31,6.956733978109145,spring
New York,2010-04-01,17.38330759372359,spring
New York,2010-04-02,18.082435965817098,spring
New York,2010-04-03,6.431856930752694,spring
New York,2010-04-04,3.9240769259672357,spring
New York,2010-04-05,9.152486870700871,spring
New York,2010-04-06,10.823942962845296,spring
New York,2010-04-07,5.435871888282506,spring
New York,2010-04-08,12.769526855815972,spring
New York,2010-04-09,12.372830976719504,spring
New York,2010-04-10,11.109732379065145,spring
New York,2010-04-11,9.638360652222199,spring
New York,2010-04-12,6.422456656219654,spring
New York,2010-04-13,5.760096446314124,spring
New York,2010-04-14,5.656990663295592,spring
New York,2010-04-15,16.285730157352774,spring
New York,2010-04-16,17.18381063637434,spring
New York,2010-04-17,7.024455025456159,spring
New York,2010-04-18,4.850431842345336,spring
New York,2010-04-19,11.506421996142961,spring
New York,2010-04-20,21.795018338432012,spring
New York,2010-04-21,0.5939299759809895,spring
New York,2010-04-22,9.764122604228287,spring
New York,2010-04-23,8.202294823763708,spring
New York,2010-04-24,20.616623189297936,spring
New York,2010-04-25,21.72894952841685,spring
New York,2010-04-26,8.004819836390196,spring
New York,2010-04-27,12.333825997340217,spring
New York,2010-04-28,10.343565884749697,spring
New York,2010-04-29,21.898881983280567,spring
New York,2010-04-30,8.603780942167981,spring
New York,2010-05-01,6.81763448279197,spring
New York,2010-05-02,1.2771467554302944,spring
New York,2010-05-03,13.28960689417116,spring
New York,2010-05-04,19.70270672508775,spring
New York,2010-05-05,15.91682618771937,spring
New York,2010-05-06,16.871284462255062,spring
New York,2010-05-07,1.7472427429384574,spring
New York,2010-05-08,6.23348132771094,spring
New York,2010-05-09,19.828908887278445,spring
New York,2010-05-10,7.292490715104053,spring
New York,2010-05-11,11.33183343244458,spring
New York,2010-05-12,19.151963210314236,spring
New York,2010-05-13,17.887127338756386,spring
New York,2010-05-14,7.764794661541043,spring
New York,2010-05-15,-0.8784812039989749,spring
New York,2010-05-16,9.107948737517377,spring
New York,2010-05-17,13.781547988075076,spring
New York,2010-05-18,18.660480740896034,spring
New York,2010-05-19,7.798733161043568,spring
New York,2010-05-20,17.099476007716387,spring
New York,2010-05-21,11.382943449995848,spring
New York,2010-05-22,2.9058749349124984,spring
New York,2010-05-23,18.694332404764815,spring
New York,2010-05-24,8.7966760881822,spring
New York,2010-05-25,7.239046630318514,spring
New York,2010-05-26,7.579313080957029,spring
New York,2010-05-27,12.434550071146182,spring
New York,2010-05-28,9.920493741819087,spring
New York,2010-05-29,16.238894935738532,spring
New York,2010-05-30,3.73549791045545,spring
New York,2010-05-31,5.731589748023272,spring
New York,2010-06-01,19.049784068534635,summer
New York,2010-06-02,22.72841925860285,summer
New York,2010-06-03,22.211784447055564,summer
New York,2010-06-04,29.3375449508608,summer
New York,2010-06-05,35.488538235876,summer
New York,2010-06-06,26.304196793277427,summer
New York,2010-06-07,19.196435262857463,summer
New York,2010-06-08,31.08323733184991,summer
New York,2010-06-09,20.792200080892393,summer
New York,2010-06-10,29.329147470742278,summer
New York,2010-06-11,21.492726904453516,summer
New York,2010-06-12,27.296947551880425,summer
New York,2010-06-13,26.870383545890206,summer
New York,2010-06-14,17.918843070847807,summer
New York,2010-06-15,21.910698760924074,summer
New York,2010-06-16,16.951319378933235,summer
New York,2010-06-17,26.706123509407625,summer
New York,2010-06-18,24.239968241477136,summer
New York,2010-06-19,21.331905469294696,summer
New York,2010-06-20,25.860156495830918,summer
New York,2010-06-21,15.817356928216137,summer
New York,2010-06-22,22.11603015229539,summer
New York,2010-06-23,24.167699160315934,summer
New York,2010-06-24,20.81145003530166,summer
New York,2010-06-25,30.304091292160074,summer
New York,2010-06-26,20.0150551979713,summer
New York,2010-06-27,23.693908146099822,summer
New York,2010-06-28,24.03382783235368,summer
New York,2010-06-29,27.25247633000559,summer
New York,2010-06-30,25.198290730071065,summer
New York,2010-07-01,24.064106386956002,summer
New York,2010-07-02,26.94158147594815,summer
New York,2010-07-03,29.00567549668358,summer
New York,2010-07-04,27.191252700583956,summer
New York,2010-07-05,22.06813819258911,summer
New York,2010-07-06,16.109096097249953,summer
New York,2010-07-07,32.01164408403637,summer
New York,2010-07-08,25.889242971987322,summer
New York,2010-07-09,26.590068734352563,summer
New York,2010-07-10,21.12659492621452,summer
New York,2010-07-11,18.170355595824137,summer
New York,2010-07-12,21.048877512823786,summer
New York,2010-07-13,28.86994517353233,summer
New York,2010-07-14,29.523751204280963,summer
New York,2010-07-15,24.231304954512623,summer
New York,2010-07-16,16.46351663170408,summer
New York,2010-07-17,19.76562298688442,summer
New York,2010-07-18,31.48698766341704,summer
New York,2010-07-19,27.659869554879982,summer
New York,2010-07-20,26.786974114523915,summer
New York,2010-07-21,26.782667518485713,summer
New York,2010-07-22,26.235552653168035,summer
New York,2010-07-23,26.527957551175604,summer
New York,2010-07-24,22.99713239319521,summer
New York,2010-07-25,22.03643071378517,summer
New York,2010-07-26,15.145224504955298,summer
New York,2010-07-27,19.843975796890483,summer
New York,2010-07-28,22.331368421879315,summer
New York,2010-07-29,27.101973514245696,summer
New York,2010-07-30,23.12998223191239,summer
New York,2010-07-31,20.924119696993635,summer
New York,2010-08-01,28.372302732905695,summer
New York,2010-08-02,12.506728940583294,summer
New York,2010-08-03,23.86208451547025,summer
New York,2010-08-04,20.208025252832606,summer
New York,2010-08-05,23.707543837101245,summer
New York,2010-08-06,25.60992084947547,summer
New York,2010-08-07,23.832887769850615,summer
New York,2010-08-08,24.249284253848305,summer
New York,2010-08-09,25.021893995377273,summer
New York,2010-08-10,26.52500370455789,summer
New York,2010-08-11,18.838369266769945,summer
New York,2010-08-12,31.944118370962478,summer
New York,2010-08-13,28.745290370962657,summer
New York,2010-08-14,17.427978794681163,summer
New York,2010-08-15,27.561750596243566,summer
New York,2010-08-16,24.366753726030524,summer
New York,2010-08-17,29.950685887204905,summer
New York,2010-08-18,25.076293975622793,summer
New York,2010-08-19,24.14918622742757,summer
New York,2010-08-20,16.75500416355316,summer
New York,2010-08-21,23.427048610452474,summer
New York,2010-08-22,15.500880810457625,summer
New York,2010-08-23,29.85449648988309,summer
New York,2010-08-24,22.78559813279896,summer
New York,2010-08-25,22.989194731209466,summer
New York,2010-08-26,30.66625772128277,summer
New York,2010-08-27,35.159412450448,summer
New York,2010-08-28,20.09719653155364,summer
New York,2010-08-29,22.594251937280745,summer
New York,2010-08-30,20.09038099395174,summer
New York,2010-08-31,25.5724390508706,summer
New York,2010-09-01,8.987471860333738,autumn
New York,2010-09-02,14.46770950986884,autumn
New York,2010-09-03,5.525678019498116,autumn
New York,2010-09-04,18.757150519782073,autumn
New York,2010-09-05,11.052330917391178,autumn
New York,2010-09-06,15.361747858540047,autumn
New York,2010-09-07,19.43805395097277,autumn
New York,2010-09-08,18.86644257916731,autumn
New York,2010-09-09,18.25254360997501,autumn
New York,2010-09-10,18.566882313835432,autumn
New York,2010-09-11,4.153141323364986,autumn
New York,2010-09-12,14.88347549006962,autumn
New York,2010-09-13,9.375480473623819,autumn
New York,2010-09-14,21.361512938719923,autumn
New York,2010-09-15,15.271674748782738,autumn
New York,2010-09-16,16.31330923558149,autumn
New York,2010-09-17,17.869783389249235,autumn
New York,2010-09-18,14.367641287343284,autumn
New York,2010-09-19,15.839717681156948,autumn
New York,2010-09-20,15.108533749347345,autumn
New York,2010-09-21,13.519258590025093,autumn
New York,2010-09-22,11.555580929283007,autumn
New York,2010-09-23,16.416451653015475,autumn
New York,2010-09-24,7.8537700555015455,autumn
New York,2010-09-25,9.904029351435316,autumn
New York,2010-09-26,13.465011509519545,autumn
New York,2010-09-27,16.585122469403526,autumn
New York,2010-09-28,15.200536058002594,autumn
New York,2010-09-29,18.156765345754348,autumn
New York,2010-09-30,15.169046748489611,autumn
New York,2010-10-01,10.033424789658694,autumn
New York,2010-10-02,15.20898645623245,autumn
New York,2010-10-03,7.24833781897063,autumn
New York,2010-10-04,23.554172281327176,autumn
New York,2010-10-05,12.169735283459337,autumn
New York,2010-10-06,5.641249399095624,autumn
New York,2010-10-07,14.893893793305512,autumn
New York,2010-10-08,23.269802253780924,autumn
New York,2010-10-09,9.288942396596784,autumn
New York,2010-10-10,20.481938907382194,autumn
New York,2010-10-11,16.579533655804557,autumn
New York,2010-10-12,12.459475037188511,autumn
New York,2010-10-13,22.227334860228837,autumn
New York,2010-10-14,15.838957498276763,autumn
New York,2010-10-15,7.505709079673752,autumn
New York,2010-10-16,10.867623035722435,autumn
New York,2010-10-17,18.434794016278616,autumn
New York,2010-10-18,14.485661159220081,autumn
New York,2010-10-19,8.043390230871807,autumn
New York,2010-10-20,11.96592182262188,autumn
New York,2010-10-21,11.802624324315138,autumn
New York,2010-10-22,12.77025826717221,autumn
New York,2010-10-23,10.95071534736922,autumn
New York,2010-10-24,20.1736696987371,autumn
New York,2010-10-25,17.176964162031094,autumn
New York,2010-10-26,6.901552415192981,autumn
New York,2010-10-27,21.928300656272476,autumn
New York,2010-10-28,22.364045832628623,autumn
New York,2010-10-29,8.94918972045324,autumn
New York,2010-10-30,10.711142836833048,autumn
New York,2010-10-31,17.546427716391936,autumn
New York,2010-11-01,25.98780188769029,autumn
New York,2010-11-02,20.071806507261748,autumn
New York,2010-11-03,15.999826533360125,autumn
New York,2010-11-04,17.16424888433639,autumn
New York,2010-11-05,6.772081941996541,autumn
New York,2010-11-06,14.298789735743041,autumn
New York,2010-11-07,16.26461585618998,autumn
New York,2010-11-08,12.98964010442486,autumn
New York,2010-11-09,14.896904959434993,autumn
New York,2010-11-10,9.770657872710311,autumn
New York,2010-11-11,17.628869597371583,autumn
New York,2010-11-12,5.240756603898403,autumn
New York,2010-11-13,16.361500705555425,autumn
New York,2010-11-14,13.399328263229162,autumn
New York,2010-11-15,18.535545990788748,autumn
New York,2010-11-16,19.043854510605268,autumn
New York,2010-11-17,14.64696083893855,autumn
New York,2010-11-18,23.41767282524036,autumn
New York,2010-11-19,12.559882665404336,autumn
New York,2010-11-20,10.47428120120517,autumn
New York,2010-11-21,13.475123340099909,autumn
New York,2010-11-22,11.152187933330133,autumn
New York,2010-11-23,4.7616721717924335,autumn
New York,2010-11-24,16.706279616304457,autumn
New York,2010-11-25,12.180970896546937,autumn
New York,2010-11-26,17.741332571189805,autumn
New York,2010-11-27,14.325487579382234,autumn
New York,2010-11-28,12.059509814096824,autumn
New York,2010-11-29,10.079900409921937,autumn
New York,2010-11-30,11.02687640214505,autumn
New York,2010-12-01,0.857604902024996,winter
New York,2010-12-02,5.304345234496558,winter
New York,2010-12-03,-3.1311542499286684,winter
New York,2010-12-04,-0.6517677506159646,winter
New York,2010-12-05,-4.75509739283574,winter
New York,2010-12-06,1.1161979522884418,winter
New York,2010-12-07,-1.1562543928203304,winter
New York,2010-12-08,-5.295009064549083,winter
New York,2010-12-09,2.8746744538568225,winter
New York,2010-12-10,-3.4969321771943234,winter
New York,2010-12-11,2.647182069504401,winter
New York,2010-12-12,-4.285775190591985,winter
New York,2010-12-13,-2.063123642307227,winter
New York,2010-12-14,-3.748224865328342,winter
New York,2010-12-15,5.952847190242604,winter
New York,2010-12-16,4.452060444876919,winter
New York,2010-12-17,-3.6875220951651317,winter
New York,2010-12-18,-2.9160756206471645,winter
New York,2010-12-19,6.61064765260846,winter
New York,2010-12-20,-3.6574814108111786,winter
New York,2010-12-21,3.9553844462598926,winter
New York,2010-12-22,4.361013214527879,winter
New York,2010-12-23,10.959669313493306,winter
New York,2010-12-24,-5.78757734931394,winter
New York,2010-12-25,0.7446357388605929,winter
New York,2010-12-26,-0.2490928228016267,winter
New York,2010-12-27,-5.389531604187887,winter
New York,2010-12-28,-0.01817951874244953,winter
New York,2010-12-29,3.4855986060516386,winter
New York,2010-12-30,2.756204182824409,winter
New York,2010-12-31,-2.987426490222753,winter
New York,2011-01-01,-11.811146945911366,winter
New York,2011-01-02,-1.3538299947988297,winter
New York,2011-01-03,4.846611615394034,winter
New York,2011-01-04,4.5826695287948045,winter
New York,2011-01-05,-4.275812139564484,winter
New York,2011-01-06,0.6756965805260384,winter
New York,2011-01-07,1.4507887946288565,winter
New York,2011-01-08,6.274286905316805,winter
New York,2011-01-09,4.020848246712083,winter
New York,2011-01-10,1.7012375863860427,winter
New York,2011-01-11,7.891223352878703,winter
New York,2011-01-12,4.993830218551419,winter
New York,2011-01-13,-0.3130912860549926,winter
New York,2011-01-14,-0.9186192868241505,winter
New York,2011-01-15,-5.481292724861095,winter
New York,2011-01-16,-2.272064772794287,winter
New York,2011-01-17,3.7779357554668422,winter
New York,2011-01-18,-4.02465918601781,winter
New York,2011-01-19,-2.3210513276473375,winter
New York,2011-01-20,-6.136636264127329,winter
New York,2011-01-21,-4.3875852969220235,winter
New York,2011-01-22,3.481090451541242,winter
New York,2011-01-23,7.710544983493326,winter
New York,2011-01-24,0.7560830778469898,winter
New York,2011-01-25,0.3803080731689917,winter
New York,2011-01-26,0.5309792876853221,winter
New York,2011-01-27,-7.668990203343729,winter
New York,2011-01-28,-1.0640670657933031,winter
New York,2011-01-29,-2.293859828918621,winter
New York,2011-01-30,-0.6975187215847776,winter
New York,2011-01-31,3.5434077275176428,winter
New York,2011-02-01,-3.5416950075444245,winter
New York,2011-02-02,-2.445267284998875,winter
New York,2011-02-03,0.5250376965365926,winter
New York,2011-02-04,0.2823586904858326,winter
New York,2011-02-05,2.0557706756932568,winter
New York,2011-02-06,-1.5843876982880347,winter
New York,2011-02-07,-2.700104394957262,winter
New York,2011-02-08,1.9793357065650083,winter
New York,2011-02-09,-2.9294050581234687,winter
New York,2011-02-10,2.5314655308468836,winter
New York,2011-02-11,-0.35536694775225497,winter
New York,2011-02-12,-3.341127902398782,winter
New York,2011-02-13,2.791563390351874,winter
New York,2011-02-14,8.907937391627849,winter
New York,2011-02-15,0.8616915000485936,winter
New York,2011-02-16,0.9291246769121159,winter
New York,2011-02-17,4.004319952368513,winter
New York,2011-02-18,-6.804524514452927,winter
New York,2011-02-19,1.6323884371224573,winter
New York,2011-02-20,-0.16392239465275932,winter
New York,2011-02-21,-1.6997536844496723,winter
New York,2011-02-22,1.2157525985693958,winter
New York,2011-02-23,-7.729654507630851,winter
New York,2011-02-24,-0.7291811228772453,winter
New York,2011-02-25,0.6033938359904311,winter
New York,2011-02-26,4.023516773828041,winter
New York,2011-02-27,6.9748971738232965,winter
New York,2011-02-28,7.618493519358981,winter
New York,2011-03-01,8.246020209218662,spring
New York,2011-03-02,6.930574568915735,spring
New York,2011-03-03,11.512582590799727,spring
New York,2011-03-04,-3.5965602187520105,spring
New York,2011-03-05,11.64814616066965,spring
New York,2011-03-06,11.990779826507918,spring
New York,2011-03-07,8.626198899918922,spring
New York,2011-03-08,23.727273157058843,spring
New York,2011-03-09,11.200414878132268,spring
New York,2011-03-10,10.939463565249778,spring
New York,2011-03-11,10.445873600330826,spring
New York,2011-03-12,9.291511228664374,spring
New York,2011-03-13,8.747117770297363,spring
New York,2011-03-14,7.867661670632598,spring
New York,2011-03-15,10.888942286319127,spring
New York,2011-03-16,8.915239601010182,spring
New York,2011-03-17,3.934109447564663,spring
New York,2011-03-18,17.0929412295063,spring
New York,2011-03-19,15.262510239318381,spring
New York,2011-03-20,14.747058187428195,spring
New York,2011-03-21,10.37576445804632,spring
New York,2011-03-22,9.259213726282072,spring
New York,2011-03-23,18.42296273287259,spring
New York,2011-03-24,12.592167585938338,spring
New York,2011-03-25,12.404408624493854,spring
New York,2011-03-26,3.4273040337482152,spring
New York,2011-03-27,6.997481295361018,spring
New York,2011-03-28,17.93212325950942,spring
New York,2011-03-29,3.539676125037153,spring
New York,2011-03-30,-4.41003166128646,spring
New York,2011-03-31,11.950455364029569,spring
New York,2011-04-01,7.607845313413838,spring
New York,2011-04-02,1.3829918299033253,spring
New York,2011-04-03,9.521736283036859,spring
New York,2011-04-04,14.88350141354086,spring
New York,2011-04-05,11.15799470988687,spring
New York,2011-04-06,4.546246220221697,spring
New York,2011-04-07,3.504860209486366,spring
New York,2011-04-08,12.901446082188123,spring
New York,2011-04-09,11.993129551102829,spring
New York,2011-04-10,10.964220572221613,spring
New York,2011-04-11,14.896445048654972,spring
New York,2011-04-12,8.818806559575613,spring
New York,2011-04-13,13.176031729243558,spring
New York,2011-04-14,13.313402345429832,spring
New York,2011-04-15,20.653913916846903,spring
New York,2011-04-16,12.768512060600234,spring
New York,2011-04-17,12.757455116532466,spring
New York,2011-04-18,10.31612909382908,spring
New York,2011-04-19,16.95029331372142,spring
New York,2011-04-20,20.606385193542735,spring
New York,2011-04-21,15.982352538345262,spring
New York,2011-04-22,11.333465399376726,spring
New York,2011-04-23,16.629129309236234,spring
New York,2011-04-24,10.909975103983898,spring
New York,2011-04-25,10.111307728665643,spring
New York,2011-04-26,6.366992975301986,spring
New York,2011-04-27,9.121084141160667,spring
New York,2011-04-28,16.451418850214584,spring
New York,2011-04-29,12.49785292295909,spring
New York,2011-04-30,4.887422451609878,spring
New York,2011-05-01,12.310830134324949,spring
New York,2011-05-02,15.211540146107176,spring
New York,2011-05-03,2.163537184945791,spring
New York,2011-05-04,7.33314102411174,spring
New York,2011-05-05,2.564837979371605,spring
New York,2011-05-06,11.841724208629598,spring
New York,2011-05-07,10.722540312862572,spring
New York,2011-05-08,4.003828905001717,spring
New York,2011-05-09,10.326919038219968,spring
New York,2011-05-10,6.353480500549877,spring
New York,2011-05-11,6.155185446080527,spring
New York,2011-05-12,6.183348801994638,spring
New York,2011-05-13,6.8616085765663275,spring
New York,2011-05-14,4.941619700624419,spring
New York,2011-05-15,8.199832296668108,spring
New York,2011-05-16,9.292034412230445,spring
New York,2011-05-17,4.151618276066636,spring
New York,2011-05-18,18.422204539677054,spring
New York,2011-05-19,16.877648307820976,spring
New York,2011-05-20,13.589120338829142,spring
New York,2011-05-21,17.177014342957417,spring
New York,2011-05-22,6.6056864323183,spring
New York,2011-05-23,9.945626077827454,spring
New York,2011-05-24,7.8720497586487435,spring
New York,2011-05-25,10.696315195236298,spring
New York,2011-05-26,8.143533251971967,spring
New York,2011-05-27,11.287454891772699,spring
New York,2011-05-28,11.319968980129651,spring
New York,2011-05-29,5.994310172301031,spring
New York,2011-05-30,10.28248367151473,spring
New York,2011-05-31,13.498186672635427,spring
New York,2011-06-01,20.956860178863153,summer
New York,2011-06-02,21.69380911932636,summer
New York,2011-06-03,29.63341404508488,summer
New York,2011-06-04,27.59457371895545,summer
New York,2011-06-05,31.082856868398775,summer
New York,2011-06-06,18.00188411656339,summer
New York,2011-06-07,20.704857817088474,summer
New York,2011-06-08,16.72767530745881,summer
New York,2011-06-09,27.723067754945262,summer
New York,2011-06-10,18.809254423825337,summer
New York,2011-06-11,22.003604586661837,summer
New York,2011-06-12,30.26603915697372,summer
New York,2011-06-13,22.15830288347816,summer
New York,2011-06-14,21.03052624819164,summer
New York,2011-06-15,25.521920505721994,summer
New York,2011-06-16,18.476629581834047,summer
New York,2011-06-17,29.016617512693095,summer
New York,2011-06-18,24.04658856471445,summer
New York,2011-06-19,29.652507153382103,summer
New York,2011-06-20,21.30209355326803,summer
New York,2011-06-21,30.841720157414045,summer
New York,2011-06-22,27.68773991038509,summer
New York,2011-06-23,26.269160211322546,summer
New York,2011-06-24,20.768158984801417,summer
New York,2011-06-25,25.905190200356664,summer
New York,2011-06-26,19.085900845359646,summer
New York,2011-06-27,19.120770983882608,summer
New York,2011-06-28,27.610010561616196,summer
New York,2011-06-29,23.096632483047152,summer
New York,2011-06-30,17.51075897933995,summer
New York,2011-07-01,28.155491970621284,summer
New York,2011-07-02,32.15974661370805,summer
New York,2011-07-03,25.03541844043651,summer
New York,2011-07-04,24.698899690289018,summer
New York,2011-07-05,17.884137020290886,summer
New York,2011-07-06,19.982363476441115,summer
New York,2011-07-07,27.54970726500982,summer
New York,2011-07-08,21.414877253879165,summer
New York,2011-07-09,28.693325221739098,summer
New York,2011-07-10,17.956639947342317,summer
New York,2011-07-11,25.20745660276711,summer
New York,2011-07-12,34.187777559947996,summer
New York,2011-07-13,31.62106335079173,summer
New York,2011-07-14,23.656196781817936,summer
New York,2011-07-15,27.93408820480031,summer
New York,2011-07-16,35.653870275195416,summer
New York,2011-07-17,29.30421285221044,summer
New York,2011-07-18,22.991150377783093,summer
New York,2011-07-19,27.69448242447423,summer
New York,2011-07-20,23.04370157567619,summer
New York,2011-07-21,15.317383674665496,summer
New York,2011-07-22,30.592311318870852,summer
New York,2011-07-23,27.434454480830485,summer
New York,2011-07-24,32.253887923233286,summer
New York,2011-07-25,25.010589825845198,summer
New York,2011-07-26,30.269187928966637,summer
New York,2011-07-27,22.993382646796437,summer
New York,2011-07-28,17.865717730443276,summer
New York,2011-07-29,24.528373480688135,summer
New York,2011-07-30,31.923980646965866,summer
New York,2011-07-31,25.043118722080965,summer
New York,2011-08-01,40.845146036330796,summer
New York,2011-08-02,23.684563756068304,summer
New York,2011-08-03,30.00169902076785,summer
New York,2011-08-04,24.220872475027257,summer
New York,2011-08-05,19.349357835641968,summer
New York,2011-08-06,28.609985095432226,summer
New York,2011-08-07,23.595994441459634,summer
New York,2011-08-08,24.54537162656721,summer
New York,2011-08-09,23.822515635519732,summer
New York,2011-08-10,25.14920135633136,summer
New York,2011-08-11,24.502537494578807,summer
New York,2011-08-12,25.268657897772894,summer
New York,2011-08-13,25.901218763158564,summer
New York,2011-08-14,27.092479285875157,summer
New York,2011-08-15,23.187059389462032,summer
New York,2011-08-16,23.243656258108192,summer
New York,2011-08-17,24.60472256304716,summer
New York,2011-08-18,22.59517436424794,summer
New York,2011-08-19,20.726911152987636,summer
New York,2011-08-20,27.61798383139959,summer
New York,2011-08-21,21.430719119410757,summer
New York,2011-08-22,34.76032398059228,summer
New York,2011-08-23,29.42281960767533,summer
New York,2011-08-24,25.425497901581334,summer
New York,2011-08-25,20.740133717866172,summer
New York,2011-08-26,30.703825815984487,summer
New York,2011-08-27,27.718198108790613,summer
New York,2011-08-28,27.592051731617374,summer
New York,2011-08-29,31.963856621441842,summer
New York,2011-08-30,26.13389680920374,summer
New York,2011-08-31,16.9459024749344,summer
New York,2011-09-01,14.768454951971735,autumn
New York,2011-09-02,21.304633455082175,autumn
New York,2011-09-03,14.848548813818049,autumn
New York,2011-09-04,18.946490876135982,autumn
New York,2011-09-05,11.791139817479232,autumn
New York,2011-09-06,6.47580242855749,autumn
New York,2011-09-07,17.937571780484195,autumn
New York,2011-09-08,16.50003171391784,autumn
New York,2011-09-09,16.961887350070352,autumn
New York,2011-09-10,6.769645077449249,autumn
New York,2011-09-11,6.398591545536762,autumn
New York,2011-09-12,16.875145888835032,autumn
New York,2011-09-13,9.474811724401945,autumn
New York,2011-09-14,14.867949406903245,autumn
New York,2011-09-15,14.151588180071109,autumn
New York,2011-09-16,14.930819151579522,autumn
New York,2011-09-17,14.041704865584967,autumn
New York,2011-09-18,16.713772560509568,autumn
New York,2011-09-19,23.95024721889827,autumn
New York,2011-09-20,16.477933426618055,autumn
New York,2011-09-21,12.49540674814394,autumn
New York,2011-09-22,17.645960557874034,autumn
New York,2011-09-23,13.489909741578716,autumn
New York,2011-09-24,20.721911075664195,autumn
New York,2011-09-25,13.777556998494228,autumn
New York,2011-09-26,16.715761428265402,autumn
New York,2011-09-27,12.985619754498558,autumn
New York,2011-09-28,13.073182371851434,autumn
New York,2011-09-29,19.96171473213398,autumn
New York,2011-09-30,12.396069919562027,autumn
New York,2011-10-01,10.748051302715517,autumn
New York,2011-10-02,9.968243542115161,autumn
New York,2011-10-03,15.994383249201176,autumn
New York,2011-10-04,22.81546982895994,autumn
New York,2011-10-05,19.467782513263266,autumn
New York,2011-10-06,18.94590828578403,autumn
New York,2011-10-07,13.962497585948016,autumn
New York,2011-10-08,19.83820064556425,autumn
New York,2011-10-09,17.36785522802752,autumn
New York,2011-10-10,16.828326623221994,autumn
New York,2011-10-11,22.77988999385731,autumn
New York,2011-10-12,15.654090922061231,autumn
New York,2011-10-13,9.137558073886176,autumn
